Duration "Trip Route" Passholder Sample1 Sample2
9 "One Way" "Monthly Pass" "" ""
20 "Round Trip" Walk-up "" ""
10 "Round Trip" Walk-up "" ""
34 "Round Trip" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
8 "Round Trip" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
5 "One Way" "Annual Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
77 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
66 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
27 "One Way" "Monthly Pass" "" ""
64 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
38 "One Way" "Monthly Pass" "" ""
21 "Round Trip" "Monthly Pass" "" ""
33 "Round Trip" Walk-up "" ""
13 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
164 "Round Trip" Walk-up "" ""
50 "Round Trip" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
23 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
27 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
117 "Round Trip" Walk-up "" ""
12 "One Way" "Monthly Pass" "" ""
322 "Round Trip" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
116 "Round Trip" Walk-up "" ""
147 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
33 "One Way" "Monthly Pass" "" ""
241 "Round Trip" Walk-up "" ""
130 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
11 "One Way" "Flex Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
20 "Round Trip" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
124 "Round Trip" Walk-up "" ""
30 "Round Trip" Walk-up "" ""
188 "Round Trip" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
8 "Round Trip" "Monthly Pass" "" ""
28 "Round Trip" Walk-up "" ""
26 "Round Trip" Walk-up "" ""
186 "Round Trip" Walk-up "" ""
31 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
21 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
3 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
8 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
5 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
24 "One Way" Walk-up "" ""
23 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
29 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
14 "Round Trip" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
3 "One Way" Walk-up "" ""
38 "One Way" Walk-up "" ""
37 "One Way" Walk-up "" ""
12 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
22 "One Way" Walk-up "" ""
30 "One Way" "Monthly Pass" "" ""
6 "One Way" "Annual Pass" "" ""
10 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
39 "Round Trip" Walk-up "" ""
26 "Round Trip" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
251 "Round Trip" Walk-up "" ""
251 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
18 "Round Trip" "Monthly Pass" "" ""
18 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
9 "One Way" "One Day Pass" "" ""
37 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
25 "One Way" "One Day Pass" "" ""
28 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
20 "Round Trip" Walk-up "" ""
20 "Round Trip" Walk-up "" ""
19 "Round Trip" Walk-up "" ""
143 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
18 "Round Trip" Walk-up "" ""
8 "One Way" "Annual Pass" "" ""
18 "One Way" "Monthly Pass" "" ""
21 "Round Trip" "Monthly Pass" "" ""
4 "One Way" "Annual Pass" "" ""
9 "One Way" Walk-up "" ""
5 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
7 "One Way" "Flex Pass" "" ""
4 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
59 "One Way" Walk-up "" ""
19 "Round Trip" "One Day Pass" "" ""
12 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
6 "One Way" "Annual Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
21 "One Way" Walk-up "" ""
28 "One Way" "Monthly Pass" "" ""
28 "Round Trip" "One Day Pass" "" ""
13 "One Way" Walk-up "" ""
30 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
22 "One Way" "One Day Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
8 "One Way" "Flex Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
28 "One Way" Walk-up "" ""
30 "One Way" Walk-up "" ""
109 "Round Trip" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
30 "One Way" "Monthly Pass" "" ""
107 "Round Trip" Walk-up "" ""
9 "One Way" Walk-up "" ""
46 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
44 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
23 "One Way" "Monthly Pass" "" ""
30 "Round Trip" Walk-up "" ""
29 "Round Trip" Walk-up "" ""
2 "One Way" "Monthly Pass" "" ""
27 "Round Trip" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
199 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
14 "One Way" "One Day Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
21 "Round Trip" Walk-up "" ""
59 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
49 "Round Trip" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
31 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
2 "Round Trip" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
69 "One Way" Walk-up "" ""
25 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
30 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
126 "One Way" Walk-up "" ""
2 "One Way" "Monthly Pass" "" ""
70 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
63 "One Way" Walk-up "" ""
69 "Round Trip" Walk-up "" ""
6 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
52 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
16 "Round Trip" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
16 "Round Trip" Walk-up "" ""
49 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
52 "Round Trip" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
49 "Round Trip" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
8 "Round Trip" Walk-up "" ""
34 "One Way" "Monthly Pass" "" ""
42 "One Way" "Monthly Pass" "" ""
4 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
9 "Round Trip" "Monthly Pass" "" ""
21 "Round Trip" Walk-up "" ""
23 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
33 "One Way" "Monthly Pass" "" ""
49 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
45 "Round Trip" Walk-up "" ""
6 "One Way" Walk-up "" ""
63 "Round Trip" Walk-up "" ""
43 "One Way" Walk-up "" ""
45 "One Way" "Monthly Pass" "" ""
96 "Round Trip" Walk-up "" ""
60 "Round Trip" Walk-up "" ""
59 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
25 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
31 "One Way" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
17 "Round Trip" "Monthly Pass" "" ""
19 "One Way" "One Day Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
245 "Round Trip" "One Day Pass" "" ""
67 "Round Trip" Walk-up "" ""
65 "Round Trip" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
13 "Round Trip" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
9 "One Way" "Flex Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
25 "One Way" "Flex Pass" "" ""
37 "Round Trip" Walk-up "" ""
55 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
3 "One Way" "Annual Pass" "" ""
31 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
15 "One Way" Walk-up "" ""
6 "Round Trip" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
20 "One Way" "Monthly Pass" "" ""
24 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
64 "Round Trip" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
63 "Round Trip" Walk-up "" ""
62 "Round Trip" Walk-up "" ""
20 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
4 "One Way" "Flex Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
83 "One Way" Walk-up "" ""
12 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
20 "One Way" Walk-up "" ""
291 "One Way" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
33 "Round Trip" Walk-up "" ""
13 "One Way" Walk-up "" ""
13 "One Way" "Annual Pass" "" ""
18 "One Way" "Monthly Pass" "" ""
23 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
43 "One Way" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
42 "One Way" Walk-up "" ""
40 "One Way" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
21 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
355 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
35 "One Way" Walk-up "" ""
444 "Round Trip" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
30 "Round Trip" "Monthly Pass" "" ""
52 "Round Trip" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
57 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
16 "One Way" Walk-up "" ""
39 "One Way" Walk-up "" ""
9 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
23 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
21 "One Way" "Flex Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
11 "One Way" "Annual Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
5 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
30 "Round Trip" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
7 "One Way" "Annual Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
22 "Round Trip" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
93 "One Way" "Monthly Pass" "" ""
4 "One Way" "Annual Pass" "" ""
37 "One Way" Walk-up "" ""
16 "One Way" Walk-up "" ""
28 "One Way" Walk-up "" ""
21 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
9 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
6 "One Way" "Annual Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
8 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
16 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Flex Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
18 "One Way" Walk-up "" ""
17 "One Way" Walk-up "" ""
13 "One Way" "Monthly Pass" "" ""
32 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
28 "Round Trip" Walk-up "" ""
29 "Round Trip" Walk-up "" ""
1440 "One Way" Walk-up "" ""
7 "One Way" "Annual Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
238 "One Way" "One Day Pass" "" ""
17 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
17 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
31 "One Way" Walk-up "" ""
14 "Round Trip" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
14 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
1440 "One Way" Walk-up "" ""
14 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
12 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
8 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
23 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
24 "One Way" "Monthly Pass" "" ""
6 "One Way" "Annual Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
4 "One Way" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
11 "One Way" "Monthly Pass" "" ""
21 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
235 "One Way" Walk-up "" ""
233 "One Way" Walk-up "" ""
1 "Round Trip" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
45 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
52 "One Way" "Monthly Pass" "" ""
21 "One Way" Walk-up "" ""
7 "One Way" Walk-up "" ""
16 "One Way" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
33 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
28 "One Way" "Monthly Pass" "" ""
177 "Round Trip" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
27 "One Way" "Monthly Pass" "" ""
7 "Round Trip" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
20 "One Way" Walk-up "" ""
28 "One Way" "Monthly Pass" "" ""
729 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
88 "One Way" Walk-up "" ""
13 "One Way" "Annual Pass" "" ""
8 "One Way" "Monthly Pass" "" ""
4 "One Way" Walk-up "" ""
10 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
15 "One Way" Walk-up "" ""
25 "Round Trip" Walk-up "" ""
24 "Round Trip" Walk-up "" ""
2 "One Way" "Annual Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Annual Pass" "" ""
8 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
30 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
15 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
7 "One Way" "Annual Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
90 "One Way" Walk-up "" ""
15 "One Way" "Monthly Pass" "" ""
25 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
42 "One Way" "Monthly Pass" "" ""
2 "Round Trip" "Monthly Pass" "" ""
2 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
15 "One Way" "Monthly Pass" "" ""
6 "One Way" "Annual Pass" "" ""
17 "One Way" "Annual Pass" "" ""
3 "Round Trip" Walk-up "" ""
9 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
15 "One Way" "Annual Pass" "" ""
35 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
34 "One Way" Walk-up "" ""
17 "One Way" "Monthly Pass" "" ""
8 "One Way" "Annual Pass" "" ""
14 "One Way" "Monthly Pass" "" ""
22 "One Way" "Monthly Pass" "" ""
148 "One Way" "One Day Pass" "" ""
32 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
47 "Round Trip" Walk-up "" ""
8 "One Way" Walk-up "" ""
14 "One Way" "Annual Pass" "" ""
12 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
12 "One Way" "Monthly Pass" "" ""
6 "One Way" "Monthly Pass" "" ""
13 "One Way" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
24 "One Way" "Monthly Pass" "" ""
5 "One Way" "Annual Pass" "" ""
30 "Round Trip" "Monthly Pass" "" ""
9 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
8 "One Way" "Monthly Pass" "" ""
13 "Round Trip" "Monthly Pass" "" ""
17 "One Way" Walk-up "" ""
44 "Round Trip" Walk-up "" ""
25 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
25 "One Way" "Monthly Pass" "" ""
42 "Round Trip" Walk-up "" ""
13 "One Way" "Monthly Pass" "" ""
9 "One Way" "Monthly Pass" "" ""
5 "One Way" "Monthly Pass" "" ""
7 "One Way" "Monthly Pass" "" ""
16 "One Way" "Monthly Pass" "" ""
4 "One Way" "Monthly Pass" "" ""
26 "One Way" "Monthly Pass" "" ""
33 "One Way" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
19 "One Way" "Monthly Pass" "" ""
31 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
4 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
6 "One Way" "Monthly Pass" "" ""
30 "Round Trip" Walk-up "" ""
61 "One Way" Walk-up "" ""
11 "One Way" Walk-up "" ""
10 "One Way" Walk-up "" ""
6 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
2 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
11 "One Way" Walk-up "" ""
3 "One Way" "Monthly Pass" "" ""
3 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
14 "One Way" Walk-up "" ""
20 "One Way" "Monthly Pass" "" ""
40 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
18 "One Way" "Monthly Pass" "" ""
1440 "Round Trip" Walk-up "" ""
24 "One Way" Walk-up "" ""
23 "One Way" Walk-up "" ""
66 "One Way" Walk-up "" ""
12 "One Way" "Monthly Pass" "" ""
25 "One Way" Walk-up "" ""
13 "One Way" Walk-up "" ""
4 "One Way" "Monthly Pass" "" ""
62 "One Way" Walk-up "" ""
5 "One Way" "Monthly Pass" "" ""
10 "One Way" Walk-up "" ""
36 "One Way" Walk-up "" ""
24 "One Way" "Monthly Pass" "" ""
22 "One Way" "Annual Pass" "" ""
1 "Round Trip" "Monthly Pass" "" ""
10 "One Way" "Monthly Pass" "" ""
8 "One Way" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
13 "One Way" Walk-up "" ""
16 "One Way" Walk-up "" ""
5 "One Way" Walk-up "" ""
12 "One Way" "Monthly Pass" "" ""
7 "One Way" Walk-up "" ""
7 "One Way" "Monthly Pass" "" ""
6 "One Way" Walk-up "" ""
28 "Round Trip" Walk-up "" ""
23 "One Way" Walk-up "" ""
23 "Round Trip" Walk-up "" ""
11 "One Way" "Monthly Pass" "" ""
20 "Round Trip" Walk-up "" ""
